   Notable events in the life of the Wind 3D Plasma Experiment

!  2000-08-03/18:53:39  12   PESA change: int_period 1          5500 4400
!  2000-08-03/18:53:39  12   PESA change: int_period 3          5500 4400

!  2000-08-03/18:55:02  10   Command #168 (1) [a1e8f00000] 

!  2000-08-02/15:00:38  10   Command #154 (1) [a1d337ffff] 

!  2000-08-04/00:10:54  10   PESA Reset (35)
!  2000-08-04/00:10:54  10   Command #169 (1) [a0dc000000] 

!  2000-08-04/00:12:26  10   Command #174 (5) [a094000000] 

!  2000-08-04/00:13:58  10   Command #175 (1) [a1d337fffe] 

!  2000-08-04/00:17:59  12   PESA change: kd_sw_ph              f230 ee48
!  2000-08-04/00:17:59  12   PESA change: gs2_ph                0050 00c8
!  2000-08-04/00:17:59  12   PESA change: brst_v_n2             81 82
!  2000-08-04/00:17:59  12   PESA change: brst_v_offset         60 ff

!  2000-08-04/01:44:26  10   Command #177 (2) [a0f4000000] 
!  2000-08-04/01:44:26  30   New mode: < x  1BM >

!  2000-08-04/01:45:58  30   New mode: <    1BM >

!  2000-08-04/02:58:02  10   Command #179 (2) [a0f4000000] 
!  2000-08-04/02:58:02  30   New mode: < x  1B S>

!  2000-08-04/02:59:34  30   New mode: <    1B S>

!  2000-08-05/08:15:14  10   Command #181 (2) [a0dc000000] 

!  2000-08-05/08:16:46  10   PESA Reset (36)
!  2000-08-05/08:16:46  10   Command #184 (3) [a1db640050] 

!  2000-08-05/08:18:52  12   PESA change: kd_sw_ph              ee48 f230
!  2000-08-05/08:18:52  12   PESA change: gs2_ph                00c8 0050
!  2000-08-05/08:18:52  12   PESA change: brst_v_n2             82 81
!  2000-08-05/08:18:52  12   PESA change: brst_v_offset         ff 60

!  2000-08-05/08:18:18  10   Command #186 (2) [a094000000] 

!  2000-08-05/08:19:50  10   Command #187 (1) [a1e8f00000] 

!  2000-08-05/14:15:34  10   Command #189 (2) [a0dc000000] 

!  2000-08-05/14:17:06  10   PESA Reset (37)
!  2000-08-05/14:17:06  10   Command #196 (7) [a094000000] 

!  2000-08-05/14:18:44  12   PESA change: brst_v_n2             81 82
!  2000-08-05/14:18:44  12   PESA change: brst_v_offset         60 80
!  2000-08-05/14:18:44  12   PESA change: int_period 1          4400 5500
!  2000-08-05/14:18:44  12   PESA change: int_period 3          4400 5500

!  2000-08-05/14:20:10  10   Command #197 (1) [a1e8f00000] 

!  2000-08-07/14:10:34  10   PESA Reset (38)
!  2000-08-07/14:10:34  10   Command #198 (1) [a0dc000000] 

!  2000-08-07/14:13:20  12   PESA change: esa_pha_basech        00 40
!  2000-08-07/14:13:20  12   PESA change: kd_sw_ph              f230 f6ae

!  2000-08-07/14:12:06  10   Command #203 (5) [a094000000] 

!  2000-08-07/14:13:38  10   Command #204 (1) [a1e8f00000] 

!  2000-08-07/14:24:22  10   PESA Reset (39)
!  2000-08-07/14:24:22  10   Command #206 (2) [a0dc000000] 

!  2000-08-07/14:27:08  12   PESA change: brst_v_n2             82 03
!  2000-08-07/14:27:08  12   PESA change: brst_v_offset         80 64

!  2000-08-07/14:25:54  10   Command #209 (3) [a094000000] 

!  2000-08-07/14:27:26  10   Command #210 (1) [a1e8f00000] 

!  2000-08-14/08:30:18  10   Command #211 (1) [a1d337ffff] 

!  2000-08-15/03:31:06  10   PESA Reset (40)
!  2000-08-15/03:31:06  10   Command #214 (3) [a1db5cf230] 

!  2000-08-15/03:33:19  12   PESA change: esa_pha_basech        40 00
!  2000-08-15/03:33:19  12   PESA change: kd_sw_ph              f6ae f230

!  2000-08-15/03:32:38  10   Command #215 (1) [a094000000] 

!  2000-08-15/03:34:10  10   Command #216 (1) [a1e8f00000] 

!  2000-08-15/11:40:14  10   Command #217 (1) [a0dc000000] 

!  2000-08-15/11:41:46  10   PESA Reset (41)
!  2000-08-15/11:41:46  10   Command #224 (7) [a094000000] 

!  2000-08-15/11:43:40  12   PESA change: brst_v_n2             03 81
!  2000-08-15/11:43:40  12   PESA change: brst_v_offset         64 60
!  2000-08-15/11:43:40  12   PESA change: int_period 1          5500 4400
!  2000-08-15/11:43:40  12   PESA change: int_period 3          5500 4400

!  2000-08-15/11:44:50  10   Command #225 (1) [a1e8f00000] 

!  2000-08-15/20:50:42  10   PESA Reset (42)
!  2000-08-15/20:50:42  10   Command #226 (1) [a0dc000000] 

!  2000-08-15/20:52:14  10   Command #231 (5) [a094000000] 

!  2000-08-15/20:53:46  10   Command #232 (1) [a1d337fffe] 

!  2000-08-15/21:02:22  12   PESA change: kd_sw_ph              f230 ee48
!  2000-08-15/21:02:22  12   PESA change: gs2_ph                0050 00c8
!  2000-08-15/21:02:22  12   PESA change: brst_v_n2             81 82
!  2000-08-15/21:02:22  12   PESA change: brst_v_offset         60 ff

!  2000-08-15/22:54:54  10   Command #234 (2) [a0f4000000] 
!  2000-08-15/22:54:54  30   New mode: < x  1BM >

!  2000-08-15/22:56:26  30   New mode: <    1BM >

!  2000-08-16/00:13:06  10   Command #236 (2) [a0f4000000] 
!  2000-08-16/00:13:06  30   New mode: < x  1B S>

!  2000-08-16/00:14:38  30   New mode: <    1B S>

!  2000-08-17/17:46:18  10   PESA Reset (43)
!  2000-08-17/17:46:18  10   Command #238 (2) [a0dc000000] 

!  2000-08-17/17:48:54  12   PESA change: kd_sw_ph              ee48 f230
!  2000-08-17/17:48:54  12   PESA change: gs2_ph                00c8 0050
!  2000-08-17/17:48:54  12   PESA change: brst_v_n2             82 81
!  2000-08-17/17:48:54  12   PESA change: brst_v_offset         ff 60

!  2000-08-17/17:47:50  10   Command #243 (5) [a094000000] 

!  2000-08-17/17:49:22  10   Command #244 (1) [a1e8f00000] 

!  2000-08-18/00:35:42  10   PESA Reset (44)
!  2000-08-18/00:35:42  10   Command #246 (2) [a0dc000000] 

!  2000-08-18/00:37:14  10   Command #253 (7) [a094000000] 

!  2000-08-18/00:38:44  12   PESA change: brst_v_n2             81 82
!  2000-08-18/00:38:44  12   PESA change: brst_v_offset         60 80
!  2000-08-18/00:38:44  12   PESA change: int_period 1          4400 5500
!  2000-08-18/00:38:44  12   PESA change: int_period 3          4400 5500

!  2000-08-18/00:38:46  10   Command #254 (1) [a1e8f00000] 

!  2000-08-20/09:10:30  10   PESA Reset (45)
!  2000-08-20/09:10:30  10   Command #255 (1) [a0dc000000] 

!  2000-08-20/09:13:20  12   PESA change: esa_pha_basech        00 40
!  2000-08-20/09:13:20  12   PESA change: kd_sw_ph              f230 f6ae

!  2000-08-20/09:12:02  10   Command #4 (5) [a094000000] 

!  2000-08-20/09:13:34  10   Command #5 (1) [a1e8f00000] 

!  2000-08-20/09:24:18  10   PESA Reset (46)
!  2000-08-20/09:24:18  10   Command #7 (2) [a0dc000000] 

!  2000-08-20/09:25:50  10   Command #10 (3) [a094000000] 

!  2000-08-20/09:27:08  12   PESA change: brst_v_n2             82 03
!  2000-08-20/09:27:08  12   PESA change: brst_v_offset         80 64

!  2000-08-20/09:27:22  10   Command #11 (1) [a1e8f00000] 

!  2000-08-26/08:15:38  10   Command #13 (2) [a0f4000000] 
!  2000-08-26/08:15:38  30   New mode: < x  1 M >

!  2000-08-26/08:17:10  30   New mode: <    1 M >

!  2000-08-26/09:44:34  10   Command #15 (2) [a0f4000000] 
!  2000-08-26/09:44:34  30   New mode: < x  1  S>

!  2000-08-26/09:46:06  30   New mode: <    1  S>

!  2000-08-28/01:10:30  10   Command #16 (1) [a1db42b9af] 

!  2000-08-28/01:21:14  10   Command #17 (1) [a1db42b3a9] 

!  2000-08-28/01:26:54  12   PESA change: esa_mcph              af a9
!  2000-08-28/01:26:54  12   PESA change: esa_mcpl              b9 b3

!  2000-08-28/01:30:26  10   Command #18 (1) [a1db42ada3] 

!  2000-08-28/01:40:00  12   PESA change: esa_mcph              a9 a3
!  2000-08-28/01:40:00  12   PESA change: esa_mcpl              b3 ad

!  2000-08-28/01:41:10  10   Command #19 (1) [a1db42b9af] 

!  2000-08-28/01:50:22  10   Command #20 (1) [a1db42bfb5] 

!  2000-08-28/01:53:06  12   PESA change: esa_mcph              a3 b5
!  2000-08-28/01:53:06  12   PESA change: esa_mcpl              ad bf

!  2000-08-28/02:01:06  10   Command #21 (1) [a1db42bcb2] 

!  2000-08-28/02:06:13  12   PESA change: esa_mcph              b5 b2
!  2000-08-28/02:06:13  12   PESA change: esa_mcpl              bf bc

!  2000-08-28/02:10:18  10   Command #22 (1) [a1db42b9af] 

!  2000-08-28/02:19:19  12   PESA change: esa_mcph              b2 af
!  2000-08-28/02:19:19  12   PESA change: esa_mcpl              bc b9

!  2000-08-28/02:21:02  10   Command #23 (1) [a1d73ca780] 

!  2000-08-28/02:30:34  12   EESA change: esa_mcph              80 7a
!  2000-08-28/02:30:34  12   EESA change: esa_mcpl              a7 a1

!  2000-08-28/02:30:14  10   Command #24 (1) [a1d73ca17a] 

!  2000-08-28/02:40:58  10   Command #25 (1) [a1d73c9b74] 

!  2000-08-28/02:43:40  12   EESA change: esa_mcph              7a 74
!  2000-08-28/02:43:40  12   EESA change: esa_mcpl              a1 9b

!  2000-08-28/02:51:42  10   Command #26 (1) [a1d73ca780] 

!  2000-08-28/02:56:47  12   EESA change: esa_mcph              74 80
!  2000-08-28/02:56:47  12   EESA change: esa_mcpl              9b a7

!  2000-08-28/03:00:54  10   Command #27 (1) [a1d73cad86] 

!  2000-08-28/03:09:53  12   EESA change: esa_mcph              80 86
!  2000-08-28/03:09:53  12   EESA change: esa_mcpl              a7 ad

!  2000-08-28/03:10:06  10   Command #28 (1) [a1d73caa83] 

!  2000-08-28/03:20:50  10   Command #29 (1) [a1d73ca780] 

!  2000-08-28/03:22:59  12   EESA change: esa_mcph              86 80
!  2000-08-28/03:22:59  12   EESA change: esa_mcpl              ad a7

!  2000-08-28/04:20:38  10   Command #30 (1) [a1db42b9af] 

!  2000-08-28/04:30:20  12   PESA change: esa_mcph              af a9
!  2000-08-28/04:30:20  12   PESA change: esa_mcpl              b9 b3

!  2000-08-28/04:31:22  10   Command #31 (1) [a1db42b3a9] 

!  2000-08-28/04:40:34  10   Command #32 (1) [a1db42ada3] 

!  2000-08-28/04:43:26  12   PESA change: esa_mcph              a9 a3
!  2000-08-28/04:43:26  12   PESA change: esa_mcpl              b3 ad

!  2000-08-28/04:51:18  10   Command #33 (1) [a1db42b9af] 

!  2000-08-28/04:56:32  12   PESA change: esa_mcph              a3 af
!  2000-08-28/04:56:32  12   PESA change: esa_mcpl              ad b9

!  2000-08-28/05:00:29  10   Command #34 (1) [a1db42bfb5] 

!  2000-08-28/05:09:39  12   PESA change: esa_mcph              af b5
!  2000-08-28/05:09:39  12   PESA change: esa_mcpl              b9 bf

!  2000-08-28/05:11:13  10   Command #35 (1) [a1db42bcb2] 

!  2000-08-28/05:20:25  10   Command #36 (1) [a1db42b9af] 

!  2000-08-28/05:22:45  12   PESA change: esa_mcph              b5 af
!  2000-08-28/05:22:45  12   PESA change: esa_mcpl              bf b9

!  2000-08-28/05:31:09  10   Command #37 (1) [a1d73ca780] 

!  2000-08-28/05:40:21  10   Command #38 (1) [a1d73ca17a] 

!  2000-08-28/05:47:06  12   EESA change: esa_mcph              80 7a
!  2000-08-28/05:47:06  12   EESA change: esa_mcpl              a7 a1

!  2000-08-28/05:51:05  10   Command #39 (1) [a1d73c9b74] 

!  2000-08-28/06:00:13  12   EESA change: esa_mcph              7a 80
!  2000-08-28/06:00:13  12   EESA change: esa_mcpl              a1 a7

!  2000-08-28/06:00:17  10   Command #40 (1) [a1d73ca780] 
!  2000-09-03/02:51:14  12   EESAX change: high_blank            02 00

!  2000-09-03/03:04:20  12   EESAX change: high_blank            00 02

!  2000-09-04/20:05:17  10   MAIN Version: ff

!  2000-09-04/20:06:49  10   MAIN Version: 77

!  2000-09-12/12:38:55  12   EESAX change: p_blank               01 00
!  2000-09-12/12:38:55  12   EESAX change: low_blank             04 00
!  2000-09-12/12:38:55  12   EESAX change: high_blank            02 00
!  2000-09-12/12:38:55  12   EESAX change: map0                  d8ac 0000
!  2000-09-12/12:38:55  12   EESAX change: map1                  d8ac 0000
!  2000-09-12/12:38:55  12   EESAX change: map2                  d9e3 0000
!  2000-09-12/12:38:55  12   EESAX change: map3                  d8ac 0000
!  2000-09-12/12:38:55  12   EESAX change: eres                  ff 00
!  2000-09-12/12:38:55  12   EESAX change: tmode a2              50 00
!  2000-09-12/12:38:55  12   EESAX change: tmode a3              50 00
!  2000-09-12/12:38:55  12   EESAX change: mscformat             39 00
!  2000-09-12/12:38:55  12   EESAX change: bsize                 2a 00
!  2000-09-12/12:38:55  12   EESAX change: mask                  1f 00
!  2000-09-12/12:38:55  12   EESAX change: bth_offset            5a 00
!  2000-09-12/12:38:55  12   EESAX change: bth_mult              a4 00

!  2000-09-12/12:52:01  12   EESAX change: p_blank               00 01
!  2000-09-12/12:52:01  12   EESAX change: low_blank             00 04
!  2000-09-12/12:52:01  12   EESAX change: high_blank            00 02
!  2000-09-12/12:52:01  12   EESAX change: map0                  0000 d8ac
!  2000-09-12/12:52:01  12   EESAX change: map1                  0000 d8ac
!  2000-09-12/12:52:01  12   EESAX change: map2                  0000 d9e3
!  2000-09-12/12:52:01  12   EESAX change: map3                  0000 d8ac
!  2000-09-12/12:52:01  12   EESAX change: eres                  00 ff
!  2000-09-12/12:52:01  12   EESAX change: tmode a2              00 50
!  2000-09-12/12:52:01  12   EESAX change: tmode a3              00 50
!  2000-09-12/12:52:01  12   EESAX change: mscformat             00 39
!  2000-09-12/12:52:01  12   EESAX change: bsize                 00 2a
!  2000-09-12/12:52:01  12   EESAX change: mask                  00 1f
!  2000-09-12/12:52:01  12   EESAX change: bth_offset            00 5a
!  2000-09-12/12:52:01  12   EESAX change: bth_mult              00 a4

!  2000-09-12/13:11:13  10   Command #17 (1) [a1d3280e4c] 

!  2000-09-12/13:12:45  10   Command #18 (1) [a1d21e0000] 

!  2000-09-12/13:21:57  10   Command #19 (1) [a061000000] 

!  2000-09-13/12:29:37  10   Command #20 (1) [a1d21e0003] 

!  2000-09-28/15:55:09  10   EESA Reset (0)
!  2000-09-28/15:55:09  10   Command #0 (236) [0000000000] 

!  2000-09-28/15:56:41  10   Command #1 (1) [a1e4f00000] 

!  2000-09-28/16:01:14  12   EESA change: startd_e_l            1fa4 0190
!  2000-09-28/16:01:14  12   EESA change: kd_sw_l               f104 fa00
!  2000-09-28/16:01:14  12   EESA change: s2d_l                 0274 0000

!  2000-09-28/16:01:17  10   EESA Reset (1)
!  2000-09-28/16:01:17  10   Command #5 (4) [a092000000] 

!  2000-09-28/16:04:21  10   Command #6 (1) [a1e4f00000] 

!  2000-09-28/16:16:14  12   EESA change: startd_e_l            0190 0064
!  2000-09-28/16:16:14  12   EESA change: kd_sw_l               fa00 fde8

!  2000-09-28/16:15:05  10   Command #9 (3) [a1d7520000] 

!  2000-09-28/16:16:37  10   EESA Reset (2)
!  2000-09-28/16:16:37  10   Command #10 (1) [a092000000] 

!  2000-09-28/16:18:09  10   Command #11 (1) [a1e4f00000] 

!  2000-09-28/16:31:14  12   EESA change: startd_e_l            0064 1fa4
!  2000-09-28/16:31:14  12   EESA change: kd_sw_l               fde8 f104
!  2000-09-28/16:31:14  12   EESA change: s2d_l                 0000 0274

!  2000-09-28/16:30:25  10   EESA Reset (3)
!  2000-09-28/16:30:25  10   Command #14 (3) [a1d7520274] 

!  2000-09-28/16:31:57  10   Command #15 (1) [a092000000] 

!  2000-09-28/16:33:29  10   Command #16 (1) [a1e4f00000] 

!  2000-10-25/11:41:21  10   Command #17 (1) [a0d9000000] 

!  2000-10-25/11:44:25  10   Command #18 (1) [a1e0027300] 

!  2000-10-25/11:52:05  10   Command #19 (1) [a0d1000000] 

!  2000-10-27/11:28:41  10   Command #23 (4) [a0d9000000] 

!  2000-10-27/11:31:45  10   Command #24 (1) [a1e0027300] 

!  2000-10-27/11:34:49  10   Command #25 (1) [a0d1000000] 

!  2000-10-28/15:55:17  10   EESA Reset (0)
!  2000-10-28/15:55:17  10   Command #1 (232) [a1e4f00000] 

!  2000-10-28/16:01:15  12   EESA change: startd_e_l            1fa4 0190
!  2000-10-28/16:01:15  12   EESA change: kd_sw_l               f104 fa00
!  2000-10-28/16:01:15  12   EESA change: s2d_l                 0274 0000

!  2000-10-28/16:01:25  10   EESA Reset (1)
!  2000-10-28/16:01:25  10   Command #5 (4) [a092000000] 

!  2000-10-28/16:04:29  10   Command #6 (1) [a1e4f00000] 

!  2000-10-28/16:16:14  12   EESA change: startd_e_l            0190 0064
!  2000-10-28/16:16:14  12   EESA change: kd_sw_l               fa00 fde8

!  2000-10-28/16:15:13  10   Command #9 (3) [a1d7520000] 

!  2000-10-28/16:16:45  10   EESA Reset (2)
!  2000-10-28/16:16:45  10   Command #10 (1) [a092000000] 

!  2000-10-28/16:18:17  10   Command #11 (1) [a1e4f00000] 

!  2000-10-28/16:31:14  12   EESA change: startd_e_l            0064 1fa4
!  2000-10-28/16:31:14  12   EESA change: kd_sw_l               fde8 f104
!  2000-10-28/16:31:14  12   EESA change: s2d_l                 0000 0274

!  2000-10-28/16:30:33  10   EESA Reset (3)
!  2000-10-28/16:30:33  10   Command #14 (3) [a1d7520274] 

!  2000-10-28/16:32:05  10   Command #15 (1) [a092000000] 

!  2000-10-28/16:33:37  10   Command #16 (1) [a1e4f00000] 

!  2000-11-09/07:52:57  10   MAIN Reset (1)
!  2000-11-09/07:52:57  10   PESA Reset (1)
!  2000-11-09/07:52:57  10   EESA Reset (4)
!  2000-11-09/07:52:57  30   New mode: <E   1B S>

!  2000-11-09/07:56:01  30   New mode: <    1B S>

!  2000-11-09/12:59:37  10   MAIN Reset (2)
!  2000-11-09/12:59:37  10   PESA Reset (2)
!  2000-11-09/12:59:37  10   EESA Reset (5)
!  2000-11-09/12:59:37  30   New mode: <E   1B S>

!  2000-11-09/13:05:45  30   New mode: <    1B S>

!  2000-11-21/11:57:25  10   Command #22 (6) [a1b4660217] 

!  2000-11-21/11:58:57  10   EESA Reset (6)
!  2000-11-21/11:58:57  10   Command #23 (1) [a092000000] 

!  2000-11-21/12:02:01  10   Command #24 (1) [a1e4f17200] 

!  2000-11-21/21:15:33  10   Command #26 (2) [a0f4000000] 
!  2000-11-21/21:15:33  30   New mode: < x  1 M >

!  2000-11-21/21:17:05  30   New mode: <    1 M >

!  2000-11-21/22:23:01  10   Command #28 (2) [a0f4000000] 
!  2000-11-21/22:23:01  30   New mode: < x  1  S>

!  2000-11-21/22:24:33  30   New mode: <    1  S>

!  2000-11-23/22:53:17  10   EESA Reset (7)
!  2000-11-23/22:53:17  10   Command #30 (2) [a1b4660227] 

!  2000-11-23/22:54:49  10   Command #31 (1) [a092000000] 

!  2000-11-23/22:56:21  10   Command #32 (1) [a1e4f17200] 

!  2000-11-28/01:10:29  10   Command #33 (1) [a1db42b9af] 

!  2000-11-28/01:21:13  10   Command #34 (1) [a1db42b3a9] 

!  2000-11-28/01:26:35  12   PESA change: esa_mcph              af a9
!  2000-11-28/01:26:35  12   PESA change: esa_mcpl              b9 b3

!  2000-11-28/01:30:25  10   Command #35 (1) [a1db42ada3] 

!  2000-11-28/01:39:42  12   PESA change: esa_mcph              a9 a3
!  2000-11-28/01:39:42  12   PESA change: esa_mcpl              b3 ad

!  2000-11-28/01:41:09  10   Command #36 (1) [a1db42b9af] 

!  2000-11-28/01:50:21  10   Command #37 (1) [a1db42bfb5] 

!  2000-11-28/01:52:49  12   PESA change: esa_mcph              a3 b5
!  2000-11-28/01:52:49  12   PESA change: esa_mcpl              ad bf

!  2000-11-28/02:01:05  10   Command #38 (1) [a1db42bcb2] 

!  2000-11-28/02:05:55  12   PESA change: esa_mcph              b5 b2
!  2000-11-28/02:05:55  12   PESA change: esa_mcpl              bf bc

!  2000-11-28/02:10:17  10   Command #39 (1) [a1db42b9af] 

!  2000-11-28/02:19:02  12   PESA change: esa_mcph              b2 af
!  2000-11-28/02:19:02  12   PESA change: esa_mcpl              bc b9

!  2000-11-28/02:21:01  10   Command #40 (1) [a1d73ca780] 

!  2000-11-28/02:30:18  12   EESA change: esa_mcph              80 7a
!  2000-11-28/02:30:18  12   EESA change: esa_mcpl              a7 a1

!  2000-11-28/02:30:13  10   Command #41 (1) [a1d73ca17a] 

!  2000-11-28/02:40:57  10   Command #42 (1) [a1d73c9b74] 

!  2000-11-28/02:43:25  12   EESA change: esa_mcph              7a 74
!  2000-11-28/02:43:25  12   EESA change: esa_mcpl              a1 9b

!  2000-11-28/02:50:09  10   Command #43 (1) [a1d73ca780] 

!  2000-11-28/02:56:32  12   EESA change: esa_mcph              74 80
!  2000-11-28/02:56:32  12   EESA change: esa_mcpl              9b a7

!  2000-11-28/03:00:53  10   Command #44 (1) [a1d73cad86] 

!  2000-11-28/03:09:38  12   EESA change: esa_mcph              80 86
!  2000-11-28/03:09:38  12   EESA change: esa_mcpl              a7 ad

!  2000-11-28/03:10:05  10   Command #45 (1) [a1d73caa83] 

!  2000-11-28/03:20:49  10   Command #46 (1) [a1d73ca780] 

!  2000-11-28/03:22:45  12   EESA change: esa_mcph              86 80
!  2000-11-28/03:22:45  12   EESA change: esa_mcpl              ad a7

!  2000-11-28/04:20:37  10   Command #47 (1) [a1db42b9af] 

!  2000-11-28/04:30:10  12   PESA change: esa_mcph              af a9
!  2000-11-28/04:30:10  12   PESA change: esa_mcpl              b9 b3

!  2000-11-28/04:31:21  10   Command #48 (1) [a1db42b3a9] 

!  2000-11-28/04:40:33  10   Command #49 (1) [a1db42ada3] 

!  2000-11-28/04:43:17  12   PESA change: esa_mcph              a9 a3
!  2000-11-28/04:43:17  12   PESA change: esa_mcpl              b3 ad

!  2000-11-28/04:51:17  10   Command #50 (1) [a1db42b9af] 

!  2000-11-28/04:56:23  12   PESA change: esa_mcph              a3 af
!  2000-11-28/04:56:23  12   PESA change: esa_mcpl              ad b9

!  2000-11-28/05:00:29  10   Command #51 (1) [a1db42bfb5] 

!  2000-11-28/05:09:30  12   PESA change: esa_mcph              af b5
!  2000-11-28/05:09:30  12   PESA change: esa_mcpl              b9 bf

!  2000-11-28/05:11:13  10   Command #52 (1) [a1db42bcb2] 

!  2000-11-28/05:20:25  10   Command #53 (1) [a1db42b9af] 

!  2000-11-28/05:22:37  12   PESA change: esa_mcph              b5 af
!  2000-11-28/05:22:37  12   PESA change: esa_mcpl              bf b9

!  2000-11-28/05:31:09  10   Command #54 (1) [a1d73ca780] 

!  2000-11-28/05:40:21  10   Command #55 (1) [a1d73ca17a] 

!  2000-11-28/05:47:00  12   EESA change: esa_mcph              80 7a
!  2000-11-28/05:47:00  12   EESA change: esa_mcpl              a7 a1

!  2000-11-28/05:51:05  10   Command #56 (1) [a1d73c9b74] 

!  2000-11-28/06:00:07  12   EESA change: esa_mcph              7a 80
!  2000-11-28/06:00:07  12   EESA change: esa_mcpl              a1 a7

!  2000-11-28/06:00:17  10   Command #57 (1) [a1d73ca780] 
!  2000-12-20/02:30:25  10   Command #17 (1) [a1d32e1708] 

!  2000-12-20/02:31:57  10   Command #18 (1) [a1d21e0000] 

!  2000-12-20/02:36:33  10   Command #19 (1) [a061000000] 

!  2000-12-21/03:42:17  10   Command #20 (1) [a1d21e0003] 

!  2000-12-22/04:35:45  10   Command #22 (2) [a0f4000000] 
!  2000-12-22/04:35:45  30   New mode: < x  1 M >

!  2000-12-22/04:37:17  30   New mode: <    1 M >

!  2000-12-22/05:32:29  10   Command #24 (2) [a0f4000000] 
!  2000-12-22/05:32:29  30   New mode: < x  1  S>

!  2000-12-22/05:34:01  30   New mode: <    1  S>

!  2000-12-28/15:55:21  10   EESA Reset (0)
!  2000-12-28/15:55:21  10   Command #1 (233) [a1e4f00000] 

!  2000-12-28/16:01:14  12   EESA change: startd_e_l            1fa4 0190
!  2000-12-28/16:01:14  12   EESA change: kd_sw_l               f104 fa00
!  2000-12-28/16:01:14  12   EESA change: s2d_l                 0274 0000

!  2000-12-28/16:01:29  10   EESA Reset (1)
!  2000-12-28/16:01:29  10   Command #5 (4) [a092000000] 

!  2000-12-28/16:03:01  10   Command #6 (1) [a1e4f00000] 

!  2000-12-28/16:16:12  12   EESA change: startd_e_l            0190 0064
!  2000-12-28/16:16:12  12   EESA change: kd_sw_l               fa00 fde8

!  2000-12-28/16:15:17  10   Command #9 (3) [a1d7520000] 

!  2000-12-28/16:16:49  10   EESA Reset (2)
!  2000-12-28/16:16:49  10   Command #10 (1) [a092000000] 

!  2000-12-28/16:18:21  10   Command #11 (1) [a1e4f00000] 

!  2000-12-28/16:31:13  12   EESA change: startd_e_l            0064 1fa4
!  2000-12-28/16:31:13  12   EESA change: kd_sw_l               fde8 f104
!  2000-12-28/16:31:13  12   EESA change: s2d_l                 0000 0274

!  2000-12-28/16:30:37  10   EESA Reset (3)
!  2000-12-28/16:30:37  10   Command #14 (3) [a1d7520274] 

!  2000-12-28/16:32:09  10   Command #15 (1) [a092000000] 

!  2000-12-28/16:33:41  10   Command #16 (1) [a1e4f00000] 

!  2001-01-16/18:38:12  12   EESAX change: mscformat             39 30
!  2001-01-16/18:38:12  12   EESAX change: bsize                 2a d9
!  2001-01-16/18:38:12  12   EESAX change: bph_offset            0000 7100
!  2001-01-16/18:38:12  12   EESAX change: bth_offset            5a 70

!  2001-01-16/18:51:19  12   EESAX change: mscformat             30 39
!  2001-01-16/18:51:19  12   EESAX change: bsize                 d9 2a
!  2001-01-16/18:51:19  12   EESAX change: bph_offset            7100 0000
!  2001-01-16/18:51:19  12   EESAX change: bth_offset            70 5a

!  2001-01-28/09:07:14  12   EESAX change: p_blank               01 00
!  2001-01-28/09:07:14  12   EESAX change: low_blank             04 00
!  2001-01-28/09:07:14  12   EESAX change: high_blank            02 00
!  2001-01-28/09:07:14  12   EESAX change: map0                  d8ac 0000
!  2001-01-28/09:07:14  12   EESAX change: map1                  d8ac 0000
!  2001-01-28/09:07:14  12   EESAX change: map2                  d9e3 0000
!  2001-01-28/09:07:14  12   EESAX change: map3                  d8ac 0000
!  2001-01-28/09:07:14  12   EESAX change: eres                  ff 00
!  2001-01-28/09:07:14  12   EESAX change: tmode a2              50 00
!  2001-01-28/09:07:14  12   EESAX change: tmode a3              50 00
!  2001-01-28/09:07:14  12   EESAX change: mscformat             39 00
!  2001-01-28/09:07:14  12   EESAX change: bsize                 2a 00
!  2001-01-28/09:07:14  12   EESAX change: mask                  1f 00
!  2001-01-28/09:07:14  12   EESAX change: bth_offset            5a 00
!  2001-01-28/09:07:14  12   EESAX change: bth_mult              a4 00

!  2001-01-28/09:20:21  12   EESAX change: p_blank               00 01
!  2001-01-28/09:20:21  12   EESAX change: low_blank             00 04
!  2001-01-28/09:20:21  12   EESAX change: high_blank            00 02
!  2001-01-28/09:20:21  12   EESAX change: map0                  0000 d8ac
!  2001-01-28/09:20:21  12   EESAX change: map1                  0000 d8ac
!  2001-01-28/09:20:21  12   EESAX change: map2                  0000 d9e3
!  2001-01-28/09:20:21  12   EESAX change: map3                  0000 d8ac
!  2001-01-28/09:20:21  12   EESAX change: eres                  00 ff
!  2001-01-28/09:20:21  12   EESAX change: tmode a2              00 50
!  2001-01-28/09:20:21  12   EESAX change: tmode a3              00 50
!  2001-01-28/09:20:21  12   EESAX change: mscformat             00 39
!  2001-01-28/09:20:21  12   EESAX change: bsize                 00 2a
!  2001-01-28/09:20:21  12   EESAX change: mask                  00 1f
